albumArtist,artist,album,track,rating,key,artistKey,albumKey,trackNum,discNum
Various Artists,Drake,Pitchfork Top 100 Tracks of 2015,Know Yourself,2,96066,95400,96043,22,1
Various Artists,Future,Pitchfork Top 100 Tracks of 2015,March Madness,2,96067,95400,96043,23,1
Various Artists,Erykah Badu,Pitchfork Top 100 Tracks of 2015,Cel U Lar Device,6,96068,95400,96043,24,1
Various Artists,D'Angelo and The Vanguard,Pitchfork Top 100 Tracks of 2015,Sugah Daddy,6,96069,95400,96043,25,1
Various Artists,Tame Impala,Pitchfork Top 100 Tracks of 2015,Eventually,6,96070,95400,96043,26,1
Various Artists,Thundercat,Pitchfork Top 100 Tracks of 2015,Them Changes,6,96071,95400,96043,27,1
Various Artists,Carly Rae Jepsen,Pitchfork Top 100 Tracks of 2015,Run Away With Me,8,96072,95400,96043,28,1
Various Artists,Julia Holter,Pitchfork Top 100 Tracks of 2015,Feel You,4,96073,95400,96043,29,1
Various Artists,Missy Elliott,Pitchfork Top 100 Tracks of 2015,WTF (Where They From),6,96074,95400,96043,30,1
Various Artists,Kamasi Washington,Pitchfork Top 100 Tracks of 2015,The Rhythm Changes,10,96075,95400,96043,31,1
Various Artists,Alessia Cara,Pitchfork Top 100 Tracks of 2015,Here,6,96076,95400,96043,32,1
Various Artists,Panda Bear,Pitchfork Top 100 Tracks of 2015,Tropic of Cancer,6,96077,95400,96043,33,1
Various Artists,D.R.A.M.,Pitchfork Top 100 Tracks of 2015,Cha Cha,8,96078,95400,96043,34,1
Various Artists,Drake,Pitchfork Top 100 Tracks of 2015,Energy,2,96079,95400,96043,35,1
Various Artists,Jamie xx,Pitchfork Top 100 Tracks of 2015,Loud Places (feat. Romy),10,96080,95400,96043,36,1
Various Artists,Janet Jackson,Pitchfork Top 100 Tracks of 2015,No Sleeep,4,96081,95400,96043,37,1
Various Artists,Skrillex & Diplo,Pitchfork Top 100 Tracks of 2015,Where Are U Now,6,96082,95400,96043,38,1
Various Artists,Grimes,Pitchfork Top 100 Tracks of 2015,Kill V. Maim,6,96083,95400,96043,39,1
Various Artists,Kanye West,Pitchfork Top 100 Tracks of 2015,All Day,2,96084,95400,96043,40,1
Various Artists,Sleater-Kinney,Pitchfork Top 100 Tracks of 2015,A New Wave,6,96085,95400,96043,41,1
Various Artists,Future,Pitchfork Top 100 Tracks of 2015,I Serve the Base,2,96086,95400,96043,42,1
Various Artists,Rich Homie Quan,Pitchfork Top 100 Tracks of 2015,"Flex (Ooh, Ooh, Ooh)",2,96087,95400,96043,43,1
Various Artists,Courtney Barnett,Pitchfork Top 100 Tracks of 2015,Pedestrian at Best,4,96088,95400,96043,44,1
Various Artists,Joanna Newsom,Pitchfork Top 100 Tracks of 2015,Leaving the City,4,96089,95400,96043,45,1
Various Artists,Oneohtrix Point Never,Pitchfork Top 100 Tracks of 2015,Sticky Drama,2,96090,95400,96043,46,1
Various Artists,Dr. Dre,Pitchfork Top 100 Tracks of 2015,Genocide,2,96091,95400,96043,47,1
Various Artists,Kelela,Pitchfork Top 100 Tracks of 2015,Rewind,4,96092,95400,96043,48,1
Various Artists,Beach House,Pitchfork Top 100 Tracks of 2015,Sparks,6,96093,95400,96043,49,1
Various Artists,Kurt Vile,Pitchfork Top 100 Tracks of 2015,Pretty Pimpin,6,96094,95400,96043,50,1
Various Artists,David Bowie,Pitchfork Top 100 Tracks of 2015,Blackstar,8,96095,95400,96043,51,1
Various Artists,FKA twigs,Pitchfork Top 100 Tracks of 2015,In Time,6,96096,95400,96043,52,1
Various Artists,ANOHNI,Pitchfork Top 100 Tracks of 2015,4 Degrees,6,96097,95400,96043,53,1
Various Artists,Jeremih,Pitchfork Top 100 Tracks of 2015,Oui,6,96098,95400,96043,54,1
Various Artists,NAO,Pitchfork Top 100 Tracks of 2015,Inhale Exhale,6,96099,95400,96043,55,1
Various Artists,Earl Sweatshirt,Pitchfork Top 100 Tracks of 2015,Grief,4,96100,95400,96043,56,1
Various Artists,Destroyer,Pitchfork Top 100 Tracks of 2015,Dream Lover,8,96101,95400,96043,57,1
Various Artists,Nicolas Jaar,Pitchfork Top 100 Tracks of 2015,Fight,4,96102,95400,96043,58,1
Various Artists,Janelle Monáe,Pitchfork Top 100 Tracks of 2015,Hell You Talmbout,8,96103,95400,96043,59,1
Various Artists,Neon Indian,Pitchfork Top 100 Tracks of 2015,Annie,4,96104,95400,96043,60,1
Various Artists,G.L.O.S.S.,Pitchfork Top 100 Tracks of 2015,G.L.O.S.S. (We're From the Future),2,96105,95400,96043,61,1
Various Artists,Blood Orange,Pitchfork Top 100 Tracks of 2015,Sandra's Smile,6,96106,95400,96043,62,1
Various Artists,Chromatics,Pitchfork Top 100 Tracks of 2015,Shadow (radio),4,96107,95400,96043,63,1
Various Artists,Chance the Rapper,Pitchfork Top 100 Tracks of 2015,Angels,8,96108,95400,96043,64,1
Various Artists,Deerhunter,Pitchfork Top 100 Tracks of 2015,Living My Life,8,96109,95400,96043,65,1
Various Artists,Jazmine Sullivan,Pitchfork Top 100 Tracks of 2015,Dumb,6,96110,95400,96043,66,1
Various Artists,Rae Sremmurd,Pitchfork Top 100 Tracks of 2015,This Could Be Us,6,96111,95400,96043,67,1
Various Artists,Björk,Pitchfork Top 100 Tracks of 2015,Lionsong,2,96112,95400,96043,68,1
Various Artists,Sufjan Stevens,Pitchfork Top 100 Tracks of 2015,Fourth of July,8,96113,95400,96043,69,1
Various Artists,DJ Spinn,Pitchfork Top 100 Tracks of 2015,Dubby (feat. DJ Rashad & Danny Brown),4,96114,95400,96043,70,1
Various Artists,Father John Misty,Pitchfork Top 100 Tracks of 2015,The Night Josh Tillman Came to Our Apartment,2,96115,95400,96043,71,1
Various Artists,Hudson Mohawke,Pitchfork Top 100 Tracks of 2015,Ryderz,8,96116,95400,96043,72,1
Various Artists,Rick Ross,Pitchfork Top 100 Tracks of 2015,Foreclosures,2,96117,95400,96043,73,1
Various Artists,Frank Ocean,Pitchfork Top 100 Tracks of 2015,At Your Best (You Are Love),6,96118,95400,96043,74,1
Various Artists,Lana Del Rey,Pitchfork Top 100 Tracks of 2015,High by the Beach,4,96119,95400,96043,75,1
Various Artists,Empress Of,Pitchfork Top 100 Tracks of 2015,Standard,4,96120,95400,96043,76,1
Various Artists,Majical Cloudz,Pitchfork Top 100 Tracks of 2015,Downtown,8,96121,95400,96043,77,1
Various Artists,iLoveMakonnen,Pitchfork Top 100 Tracks of 2015,Whip It (Remix),6,96122,95400,96043,78,1
Various Artists,YG,Pitchfork Top 100 Tracks of 2015,Twist My Fingaz,4,96123,95400,96043,79,1
Various Artists,DeJ Loaf,Pitchfork Top 100 Tracks of 2015,Me U & Hennessy,4,96124,95400,96043,80,1
Various Artists,Jenny Hval,Pitchfork Top 100 Tracks of 2015,That Battle Is Over,4,96125,95400,96043,81,1
Various Artists,Chairlift,Pitchfork Top 100 Tracks of 2015,Ch-Ching,6,96126,95400,96043,82,1
Various Artists,Moses Sumney,Pitchfork Top 100 Tracks of 2015,Seeds,6,96127,95400,96043,83,1
Various Artists,Titus Andronicus,Pitchfork Top 100 Tracks of 2015,Dimed Out,2,96128,95400,96043,84,1
Various Artists,Lower Dens,Pitchfork Top 100 Tracks of 2015,To Die In L.A.,6,96129,95400,96043,85,1
Various Artists,Savages,Pitchfork Top 100 Tracks of 2015,The Answer,2,96130,95400,96043,86,1
Various Artists,Tate Kobang,Pitchfork Top 100 Tracks of 2015,Bank Rolls (Remix),2,96131,95400,96043,87,1
Various Artists,Shamir,Pitchfork Top 100 Tracks of 2015,Demon,6,96132,95400,96043,88,1
Various Artists,Natalie Prass,Pitchfork Top 100 Tracks of 2015,My Baby Don't Understand Me,8,96133,95400,96043,89,1
Various Artists,Ty Dolla $ign,Pitchfork Top 100 Tracks of 2015,Blasé,2,96134,95400,96043,90,1
Various Artists,Kamaiyah,Pitchfork Top 100 Tracks of 2015,How Does It Feel,6,96135,95400,96043,91,1
Various Artists,Bobby Caldwell & Jack Splash,Pitchfork Top 100 Tracks of 2015,Break Away,6,96136,95400,96043,92,1
Various Artists,Bully,Pitchfork Top 100 Tracks of 2015,I Remember,2,96137,95400,96043,93,1
Various Artists,DJ Koze,Pitchfork Top 100 Tracks of 2015,XTC,6,96138,95400,96043,94,1
Various Artists,WOKE,Pitchfork Top 100 Tracks of 2015,The Lavishments of Light Looking,4,96139,95400,96043,95,1
Various Artists,Isaiah Rashad,Pitchfork Top 100 Tracks of 2015,Nelly,4,96140,95400,96043,96,1
Various Artists,Frankie Cosmos,Pitchfork Top 100 Tracks of 2015,Young,4,96141,95400,96043,97,1
Various Artists,Protomartyr,Pitchfork Top 100 Tracks of 2015,Dope Cloud,2,96142,95400,96043,98,1
Various Artists,Unknown Mortal Orchestra,Pitchfork Top 100 Tracks of 2015,Can't Keep Checking My Phone,6,96143,95400,96043,99,1
Various Artists,Dam-Funk,Pitchfork Top 100 Tracks of 2015,Free,4,96054,95400,96043,100,1
Various Artists,Beyoncé,Pitchfork Top 100 Tracks of 2016,Formation,8,95944,95400,95942,2,1
Various Artists,David Bowie,Pitchfork Top 100 Tracks of 2016,Lazarus,8,95947,95400,95942,5,1
Various Artists,Radiohead,Pitchfork Top 100 Tracks of 2016,True Love Waits,6,95951,95400,95942,9,1
Various Artists,David Bowie,Pitchfork Top 100 Tracks of 2016,I Can't Give Everything Away,8,95966,95400,95942,23,1
Various Artists,Radiohead,Pitchfork Top 100 Tracks of 2016,Daydreaming,6,95967,95400,95942,24,1
Various Artists,Beyoncé,Pitchfork Top 100 Tracks of 2016,Hold Up,8,95971,95400,95942,28,1
Various Artists,A Tribe Called Quest,Pitchfork Top 100 Tracks of 2016,Dis Generation,6,95974,95400,95942,31,1
Various Artists,Beyoncé,Pitchfork Top 100 Tracks of 2016,Sorry,8,95984,95400,95942,41,1
Various Artists,Anderson .Paak,Pitchfork Top 100 Tracks of 2016,Come Down,6,95987,95400,95942,44,1
Various Artists,Hamilton Leithauser + Rostam,Pitchfork Top 100 Tracks of 2016,A 1000 Times,8,95989,95400,95942,46,1
Various Artists,Esperanza Spalding,Pitchfork Top 100 Tracks of 2016,Earth To Heaven,6,95994,95400,95942,51,1
Various Artists,KING,Pitchfork Top 100 Tracks of 2016,The Greatest,6,96009,95400,95942,66,1
Various Artists,Isaiah Rashad,Pitchfork Top 100 Tracks of 2016,Smile,2,96014,95400,95942,71,1
Various Artists,Ka,Pitchfork Top 100 Tracks of 2016,30 Keys,4,96019,95400,95942,76,1
Various Artists,Ariana Grande,Pitchfork Top 100 Tracks of 2016,Into You,4,96025,95400,95942,82,1
Various Artists,G.L.O.S.S.,Pitchfork Top 100 Tracks of 2016,Give Violence A Chance,2,96027,95400,95942,84,1
Various Artists,Bat For Lashes,Pitchfork Top 100 Tracks of 2016,Sunday Love,4,96029,95400,95942,86,1
Various Artists,Frankie Cosmos,Pitchfork Top 100 Tracks of 2016,On the Lips,6,96032,95400,95942,89,1
Various Artists,Moor Mother,Pitchfork Top 100 Tracks of 2016,Deadbeat Protest,2,96041,95400,95942,98,1
Various Artists,Kendrick Lamar,Pitchfork Top 100 Tracks of 2017,DNA.,6,97173,95400,97171,2,1
Various Artists,Future,Pitchfork Top 100 Tracks of 2017,Mask Off,4,97179,95400,97171,8,1
Various Artists,Fever Ray,Pitchfork Top 100 Tracks of 2017,To the Moon and Back,4,97216,95400,97171,44,1
Various Artists,GoldLink,Pitchfork Top 100 Tracks of 2017,Crew,2,97219,95400,97171,47,1
Various Artists,Selena Gomez,Pitchfork Top 100 Tracks of 2017,Bad Liar,8,97220,95400,97171,48,1
Various Artists,Kendrick Lamar,Pitchfork Top 100 Tracks of 2017,LOYALTY. (ft. Rihanna),6,97230,95400,97171,58,1
Various Artists,Sheer Mag,Pitchfork Top 100 Tracks of 2017,Need to Feel Your Love,6,97237,95400,97171,65,1
Various Artists,The xx,Pitchfork Top 100 Tracks of 2017,On Hold,8,97250,95400,97171,78,1
Various Artists,Baths,Pitchfork Top 100 Tracks of 2017,Dream Daddy,6,97258,95400,97171,86,1
Various Artists,Hurray for the Riff Raff,Pitchfork Top 100 Tracks of 2017,Pa'lante,6,97260,95400,97171,88,1
Various Artists,Dirty Projectors,Pitchfork Top 100 Tracks of 2017,Little Bubble,6,97261,95400,97171,89,1
Various Artists,Kamaiyah,Pitchfork Top 100 Tracks of 2017,Build You Up,6,97271,95400,97171,99,1
Various Artists,Robyn,Pitchfork Top 100 Tracks of 2018,Honey,6,96282,95400,96280,2,1
Various Artists,Ariana Grande,Pitchfork Top 100 Tracks of 2018,"thank u, next",6,96288,95400,96280,8,1
Various Artists,Kacey Musgraves,Pitchfork Top 100 Tracks of 2018,Slow Burn,6,96292,95400,96280,11,1
Various Artists,Noname,Pitchfork Top 100 Tracks of 2018,Self,8,96294,95400,96280,13,1
Various Artists,Travis Scott,Pitchfork Top 100 Tracks of 2018,Sicko Mode,4,96300,95400,96280,19,1
Various Artists,Lady Gaga & Bradley Cooper,Pitchfork Top 100 Tracks of 2018,Shallow,4,96322,95400,96280,41,1
Various Artists,Tierra Whack,Pitchfork Top 100 Tracks of 2018,Hungry Hippo,6,96326,95400,96280,45,1
Various Artists,Soccer Mommy,Pitchfork Top 100 Tracks of 2018,Your Dog,4,96329,95400,96280,48,1
Various Artists,Octavian,Pitchfork Top 100 Tracks of 2018,Hands,4,96343,95400,96280,62,1
Various Artists,Tirzah,Pitchfork Top 100 Tracks of 2018,Devotion,8,96357,95400,96280,76,1
Various Artists,Ravyn Lenae,Pitchfork Top 100 Tracks of 2018,Sticky,6,96360,95400,96280,79,1
Various Artists,Carly Rae Jepsen,Pitchfork Top 100 Tracks of 2018,Party For One,8,96370,95400,96280,89,1
Various Artists,Future,Pitchfork Top 100 Tracks of 2018,Hate the Real Me,4,96371,95400,96280,90,1
Various Artists,Elliott Smith,The Royal Tenenbaums,Needle in the Hay,8,96685,95400,96673,15,1
Various Artists,Quasimoto,Stones Throw: 10 Years,Low Class Conspiracy,6,97111,95400,97108,3,1
Various Artists,The Prodigy,Unknown Album,Stand Up,10,105367,95400,105366,NA,1
Various Artists,Al Green,Unknown Album,Aint No Sunshine,6,95877,95400,95743,NA,1
Various Artists,OMI,Unknown Album,Cheerleader (Felix Jaehn Remix Radio Edit),8,95751,95400,95743,NA,1
Various Artists,The Coral,Unknown Album,Goodbye,4,95820,95400,95743,NA,1
Various Artists,Jenny Lewis,Unknown Album,Handle with Care,8,95899,95400,95743,NA,1
Various Artists,Public Enemy,Unknown Album,Harder Than You Think,10,95900,95400,95743,NA,1
Various Artists,Baby Charles,Unknown Album,I Bet You Look Good On The Dancefloor,6,95834,95400,95743,NA,1
Various Artists,The Beach Boys,Unknown Album,I Get Around,6,95907,95400,95743,NA,1
Various Artists,Os Mutantes,Unknown Album,A Minha Menina,8,95769,95400,95743,NA,1
Various Artists,Chvrches,Unknown Album,The Mother We Share,6,95764,95400,95743,NA,1
Various Artists,BMX Bandits,Unknown Album,Nuclear Summertime,8,95792,95400,95743,NA,1
Various Artists,Lilly Wood & The Prick,Unknown Album,Prayer In C (Robin Schulz Radio Edit),6,95758,95400,95743,NA,1
Various Artists,College,Unknown Album,A Real Hero (feat. Electric Youth),8,95746,95400,95743,NA,1
Various Artists,The Coral,Unknown Album,Shadows Fall,4,95795,95400,95743,NA,1
Various Artists,Dusty Springfield,Unknown Album,Son Of A Preacher Man,8,95924,95400,95743,NA,1
Various Artists,Al Green,Unknown Album,Take Me To The River,8,95925,95400,95743,NA,1
Various Artists,Hank Williams,Unknown Album,There's A Tear In My Beer,6,95926,95400,95743,NA,1
Various Artists,Emiliana Torrini,Unknown Album,Today Has Been OK,6,100880,95400,95743,NA,1
Various Artists,The Mountain Goats,Vicki's CD,Love Love Love,8,96658,95400,96655,6,1
The Velvet Underground,The Velvet Underground,1969: Velvet Underground Live With Lou Reed,What Goes On,6,84896,105134,84893,3,1
The Velvet Underground,The Velvet Underground,1969: Velvet Underground Live With Lou Reed,Heroin,8,84906,105134,84893,3,2
The Velvet Underground,The Velvet Underground,1969: Velvet Underground Live With Lou Reed,I Can't Stand It,4,84911,105134,84893,8,2
The Velvet Underground,The Velvet Underground,The Velvet Underground,Candy Says,8,84925,105134,84924,1,1
The Velvet Underground,The Velvet Underground,The Velvet Underground,What Goes On,6,84926,105134,84924,2,1
The Velvet Underground,The Velvet Underground,The Velvet Underground,Some Kinda Love,8,84927,105134,84924,3,1
The Velvet Underground,The Velvet Underground,The Velvet Underground & Nico,I'm Waiting for the Man,8,105178,105134,105176,2,1
The Velvet Underground,The Velvet Underground,The Velvet Underground & Nico,Heroin,10,105183,105134,105176,7,1
The Velvet Underground,The Velvet Underground,VU,Lisa Says,8,84917,105134,84913,4,1
The Very Best,The Very Best,Super Mom Mixtape,Super Mom,8,84697,84695,84696,1,1
The Very Best,The Very Best,Super Mom Mixtape,Running Up That Hill,8,84707,84695,84696,11,1
The Very Best,The Very Best,'The Very Best' Mixtape,Kamphopo,8,84710,84695,84709,1,1
The Very Best,The Very Best,'The Very Best' Mixtape,Wena,4,84711,84695,84709,2,1
The Very Best,The Very Best,'The Very Best' Mixtape,Will You Be There,8,84724,84695,84709,15,1
The Very Best,The Very Best,Warm Heart Of Africa,Mfumu,6,84735,84695,84727,8,1
The Very Best,The Very Best,Warm Heart Of Africa,Ntende Uli,6,84736,84695,84727,9,1
The Very Best,The Very Best,Warm Heart Of Africa,Kamphopo,8,84738,84695,84727,11,1
The Very Best,The Very Best,Warm Heart Of Africa,Kada Manja,6,84739,84695,84727,12,1
Vetiver,Vetiver,To Find Me Gone,You May Be Blue,6,85809,85806,85807,2,1
Tom Waits,Tom Waits,Alice,Everything You Can Think,4,100557,100377,100555,2,1
Tom Waits,Tom Waits,Bad as Me,Raised Right Men,4,100380,100377,100378,2,1
Tom Waits,Tom Waits,Blue Valentine,Christmas Card From A Hooker In Minneapolis,6,100499,100377,100496,3,1
Tom Waits,Tom Waits,Closing Time,Ol' '55,8,100599,100377,100598,1,1
Tom Waits,Tom Waits,Closing Time,I Hope That I Don't Fall In Love With You,10,100600,100377,100598,2,1
Tom Waits,Tom Waits,Closing Time,Old Shoes (& Picture Postcards),6,100602,100377,100598,4,1
Tom Waits,Tom Waits,Closing Time,Martha,10,100604,100377,100598,6,1
Tom Waits,Tom Waits,Closing Time,Rosie,6,100605,100377,100598,7,1
Tom Waits,Tom Waits,Closing Time,Ice Cream Man,6,100607,100377,100598,9,1
Tom Waits,Tom Waits,The Heart Of Saturday Night,New Coat of Paint,8,100642,100377,100641,1,1
Tom Waits,Tom Waits,The Heart Of Saturday Night,Diamonds On My Windshield,6,100646,100377,100641,5,1
Tom Waits,Tom Waits,Heartattack and Vine,Heartattack and Vine,6,101571,100377,100571,1,1
Tom Waits,Tom Waits,Heartattack and Vine,Jersey Girl,10,101575,100377,100571,5,1
Tom Waits,Tom Waits,Heartattack and Vine,Ruby's Arms,6,101576,100377,100571,9,1
Tom Waits,Tom Waits,Mule Variations,Lowside of the Road,4,100451,100377,100449,2,1
Tom Waits,Tom Waits,Mule Variations,Hold On,10,100452,100377,100449,3,1
Tom Waits,Tom Waits,Nighthawks at the Diner,Better Off Without a Wife,8,101556,100377,101548,8,1
Tom Waits,Tom Waits,"Orphans: Brawlers, Bawlers & Bastards",Take Care of All My Children,8,100424,100377,100392,16,2
Tom Waits,Tom Waits,Rain Dogs,Downtown Train,10,100483,100377,100466,17,1
Tom Waits,Tom Waits,Real Gone,Green Grass,6,100592,100377,100581,11,1
Tom Waits,Tom Waits,Swordfishtrombones,Soldier's Things,4,101545,100377,101537,12,1
Tom Waits,Tom Waits,Used Songs 1973-1980,Heartattack And Vine,6,100508,100377,100507,1,1
Tom Waits,Tom Waits,Used Songs 1973-1980,Jersey Girl,10,100517,100377,100507,10,1
Tom Waits,Tom Waits,Used Songs 1973-1980,Christmas Card From A Hooker In Minneapolis,6,100518,100377,100507,11,1
Wale,Wale,Attention Deficit,90210,8,83967,83959,83960,7,1
Wale,Wale,Attention Deficit,Prescription,4,83974,83959,83960,14,1
The War on Drugs,The War on Drugs,Lost in the Dream,Under the Pressure,8,101527,75504,101526,1,1
The War on Drugs,The War on Drugs,Lost in the Dream,Red Eyes,8,101528,75504,101526,2,1
The War on Drugs,The War on Drugs,Lost in the Dream,Suffering,6,101529,75504,101526,3,1
The War on Drugs,The War on Drugs,Lost in the Dream,An Ocean in Between the Waves,6,101530,75504,101526,4,1
The War on Drugs,The War on Drugs,Lost in the Dream,Disappearing,4,101531,75504,101526,5,1
The War on Drugs,The War on Drugs,Lost in the Dream,Eyes to the Wind,6,101532,75504,101526,6,1
The War on Drugs,The War on Drugs,Lost in the Dream,The Haunting Idle,4,101533,75504,101526,7,1
The War on Drugs,The War on Drugs,Lost in the Dream,Burning,4,101534,75504,101526,8,1
The War on Drugs,The War on Drugs,Lost in the Dream,Lost in the Dream,8,101535,75504,101526,9,1
The War on Drugs,The War on Drugs,Lost in the Dream,In Reverse,6,101536,75504,101526,10,1
The War on Drugs,The War on Drugs,Slave Ambient,Best Night,6,101503,75504,75516,1,1
The War on Drugs,The War on Drugs,Slave Ambient,Brothers,6,101525,75504,75516,2,1
The War on Drugs,The War on Drugs,Slave Ambient,I Was There,6,75519,75504,75516,3,1
The War on Drugs,The War on Drugs,Slave Ambient,Your Love Is Calling My Name,4,75520,75504,75516,4,1
The War on Drugs,The War on Drugs,Slave Ambient,The Animator,4,101504,75504,75516,5,1
The War on Drugs,The War on Drugs,Slave Ambient,Come to the City,6,101505,75504,75516,6,1
The War on Drugs,The War on Drugs,Slave Ambient,Come for It,4,101506,75504,75516,7,1
The War on Drugs,The War on Drugs,Slave Ambient,It's Your Destiny,6,75524,75504,75516,8,1
The War on Drugs,The War on Drugs,Slave Ambient,City Reprise #12,6,75525,75504,75516,9,1
